4.00212,4.00000,212.00000,0.00000,0.00000
4.00231,4.00000,231.00000,47.22713,38.87026
4.00232,4.00000,232.00000,47.21997,38.87492
4.00233,4.00000,233.00000,47.24245,38.88538
4.00241,4.00000,241.00000,0.00000,0.00000
4.00242,4.00000,242.00000,0.00000,0.00000
4.00243,4.00000,243.00000,0.00000,0.00000
4.00251,4.00000,251.00000,0.00000,0.00000
4.00252,4.00000,252.00000,0.00000,0.00000
4.00253,4.00000,253.00000,0.00000,0.00000
4.00261,4.00000,261.00000,47.63439,38.86941
4.00262,4.00000,262.00000,0.00000,0.00000
4.00263,4.00000,263.00000,47.56958,38.86200
4.00271,4.00000,271.00000,0.00000,0.00000
4.00272,4.00000,272.00000,47.20645,38.94521
4.00282,4.00000,282.00000,0.00000,0.00000
4.00283,4.00000,283.00000,0.00000,0.00000
4.00292,4.00000,292.00000,0.00000,0.00000
4.00293,4.00000,293.00000,0.00000,0.00000
4.00302,4.00000,302.00000,0.00000,0.00000
4.00321,4.00000,321.00000,0.00000,0.00000
4.00322,4.00000,322.00000,0.00000,0.00000
4.00323,4.00000,323.00000,0.00000,0.00000
4.00331,4.00000,331.00000,0.00000,0.00000
4.00332,4.00000,332.00000,0.00000,0.00000
4.00333,4.00000,333.00000,0.00000,0.00000
4.00351,4.00000,351.00000,0.00000,0.00000
4.00353,4.00000,353.00000,0.00000,0.00000
4.00371,4.00000,371.00000,0.00000,0.00000
4.00373,4.00000,373.00000,0.00000,0.00000
4.00381,4.00000,381.00000,0.00000,0.00000
4.00382,4.00000,382.00000,0.00000,0.00000
4.00383,4.00000,383.00000,0.00000,0.00000
4.00391,4.00000,391.00000,0.00000,0.00000
4.00393,4.00000,393.00000,0.00000,0.00000
4.00401,4.00000,401.00000,0.00000,0.00000
4.00403,4.00000,403.00000,0.00000,0.00000
4.00411,4.00000,411.00000,0.00000,0.00000
4.00412,4.00000,412.00000,0.00000,0.00000
4.00413,4.00000,413.00000,0.00000,0.00000
4.00421,4.00000,421.00000,0.00000,0.00000
4.00422,4.00000,422.00000,0.00000,0.00000
4.00423,4.00000,423.00000,0.00000,0.00000
4.00433,4.00000,433.00000,0.00000,0.00000
4.00581,4.00000,581.00000,0.00000,0.00000
4.00582,4.00000,582.00000,0.00000,0.00000
4.00583,4.00000,583.00000,0.00000,0.00000
4.00592,4.00000,592.00000,0.00000,0.00000
4.00593,4.00000,593.00000,0.00000,0.00000
4.00601,4.00000,601.00000,0.00000,0.00000
4.00602,4.00000,602.00000,0.00000,0.00000
4.00721,4.00000,721.00000,0.00000,0.00000
4.00891,4.00000,891.00000,0.00000,0.00000
4.00892,4.00000,892.00000,0.00000,0.00000
4.00893,4.00000,893.00000,0.00000,0.00000
4.00913,4.00000,913.00000,0.00000,0.00000
4.00932,4.00000,932.00000,0.00000,0.00000
4.01251,4.00000,1251.00000,0.00000,0.00000
4.01252,4.00000,1252.00000,0.00000,0.00000
4.01341,4.00000,1341.00000,0.00000,0.00000
4.01343,4.00000,1343.00000,0.00000,0.00000
4.01351,4.00000,1351.00000,0.00000,0.00000
4.01402,4.00000,1402.00000,0.00000,0.00000
4.01461,4.00000,1461.00000,0.00000,0.00000
4.01463,4.00000,1463.00000,0.00000,0.00000
4.01471,4.00000,1471.00000,0.00000,0.00000
4.01472,4.00000,1472.00000,0.00000,0.00000
4.01473,4.00000,1473.00000,0.00000,0.00000
4.01501,4.00000,1501.00000,0.00000,0.00000
4.01502,4.00000,1502.00000,0.00000,0.00000
4.01641,4.00000,1641.00000,0.00000,0.00000
4.01642,4.00000,1642.00000,0.00000,0.00000
4.01652,4.00000,1652.00000,0.00000,0.00000
4.01832,4.00000,1832.00000,0.00000,0.00000
4.01931,4.00000,1931.00000,0.00000,0.00000
4.01933,4.00000,1933.00000,0.00000,0.00000
4.01971,4.00000,1971.00000,0.00000,0.00000
4.01973,4.00000,1973.00000,0.00000,0.00000
4.01982,4.00000,1982.00000,0.00000,0.00000
4.02042,4.00000,2042.00000,0.00000,0.00000
4.02141,4.00000,2141.00000,0.00000,0.00000
4.02142,4.00000,2142.00000,0.00000,0.00000
4.02143,4.00000,2143.00000,0.00000,0.00000
4.02181,4.00000,2181.00000,0.00000,0.00000
4.02182,4.00000,2182.00000,0.00000,0.00000
4.02183,4.00000,2183.00000,0.00000,0.00000
4.02212,4.00000,2212.00000,47.24229,38.88035
4.02233,4.00000,2233.00000,47.22210,38.89522
4.02391,4.00000,2391.00000,0.00000,0.00000
4.02392,4.00000,2392.00000,0.00000,0.00000
4.02393,4.00000,2393.00000,0.00000,0.00000
4.02421,4.00000,2421.00000,47.30869,39.12319
4.03621,4.00000,3621.00000,0.00000,0.00000
4.03622,4.00000,3622.00000,0.00000,0.00000
4.03863,4.00000,3863.00000,0.00000,0.00000
4.10021,4.00000,10021.00000,0.00000,0.00000
4.10221,4.00000,10221.00000,0.00000,0.00000
5.00814,5.00000,814.00000,0.00000,0.00000
5.47614,5.00000,47614.00000,0.00000,0.00000
6.00073,6.00000,73.00000,0.00000,0.00000
6.00074,6.00000,74.00000,0.00000,0.00000
6.00377,6.00000,377.00000,51.49418,-0.43917
6.00384,6.00000,384.00000,51.49488,-0.45198
6.00595,6.00000,595.00000,0.00000,0.00000
6.00596,6.00000,596.00000,0.00000,0.00000
6.00601,6.00000,601.00000,0.00000,0.00000
6.00613,6.00000,613.00000,51.49264,-0.46029
6.01019,6.00000,1019.00000,0.00000,0.00000
6.01022,6.00000,1022.00000,0.00000,0.00000
6.01023,6.00000,1023.00000,0.00000,0.00000
6.01024,6.00000,1024.00000,0.00000,0.00000
6.01025,6.00000,1025.00000,0.00000,0.00000
6.01026,6.00000,1026.00000,0.00000,0.00000
6.01027,6.00000,1027.00000,0.00000,0.00000
6.01028,6.00000,1028.00000,0.00000,0.00000
6.01029,6.00000,1029.00000,0.00000,0.00000
6.01030,6.00000,1030.00000,0.00000,0.00000
6.01539,6.00000,1539.00000,51.50985,-0.14134
6.02808,6.00000,2808.00000,0.00000,0.00000
6.02885,6.00000,2885.00000,0.00000,0.00000
6.02886,6.00000,2886.00000,0.00000,0.00000
6.02887,6.00000,2887.00000,0.00000,0.00000
6.02938,6.00000,2938.00000,51.50613,-0.14802
6.02948,6.00000,2948.00000,51.51588,-0.15400
6.02950,6.00000,2950.00000,51.51461,-0.15466
6.02981,6.00000,2981.00000,0.00000,0.00000
6.02982,6.00000,2982.00000,0.00000,0.00000
6.02983,6.00000,2983.00000,0.00000,0.00000
6.03393,6.00000,3393.00000,0.00000,0.00000
6.03396,6.00000,3396.00000,0.00000,0.00000
6.04210,6.00000,4210.00000,0.00000,0.00000
6.04211,6.00000,4211.00000,0.00000,0.00000
6.04212,6.00000,4212.00000,0.00000,0.00000
6.04705,6.00000,4705.00000,0.00000,0.00000
6.05684,6.00000,5684.00000,0.00000,0.00000
6.05685,6.00000,5685.00000,0.00000,0.00000
6.05695,6.00000,5695.00000,0.00000,0.00000
6.05779,6.00000,5779.00000,0.00000,0.00000
6.06131,6.00000,6131.00000,0.00000,0.00000
6.06132,6.00000,6132.00000,0.00000,0.00000
6.06133,6.00000,6133.00000,0.00000,0.00000
6.06152,6.00000,6152.00000,51.50864,-0.13582
6.06167,6.00000,6167.00000,51.50626,-0.14327
6.06271,6.00000,6271.00000,0.00000,0.00000
6.06441,6.00000,6441.00000,51.50834,-0.15362
6.06453,6.00000,6453.00000,51.51240,-0.15343
6.06459,6.00000,6459.00000,51.51234,-0.15558
6.06471,6.00000,6471.00000,0.00000,0.00000
6.07149,6.00000,7149.00000,51.51617,-0.15743
6.07152,6.00000,7152.00000,51.51681,-0.15636
6.07164,6.00000,7164.00000,51.51791,-0.15568
6.07170,6.00000,7170.00000,51.50764,-0.13846
6.07951,6.00000,7951.00000,51.51348,-0.15662
6.07960,6.00000,7960.00000,0.00000,0.00000
6.08361,6.00000,8361.00000,0.00000,0.00000
6.08370,6.00000,8370.00000,0.00000,0.00000
6.08677,6.00000,8677.00000,51.50763,-0.14306
6.08746,6.00000,8746.00000,51.50504,-0.14565
6.09182,6.00000,9182.00000,0.00000,0.00000
6.09227,6.00000,9227.00000,0.00000,0.00000
6.09263,6.00000,9263.00000,0.00000,0.00000
6.09342,6.00000,9342.00000,51.50864,-0.14200
6.09818,6.00000,9818.00000,0.00000,0.00000
6.09819,6.00000,9819.00000,0.00000,0.00000
6.09821,6.00000,9821.00000,0.00000,0.00000
6.10239,6.00000,10239.00000,51.51220,-0.16168
6.10543,6.00000,10543.00000,0.00000,0.00000
6.10546,6.00000,10546.00000,0.00000,0.00000
6.10798,6.00000,10798.00000,0.00000,0.00000
6.10809,6.00000,10809.00000,0.00000,0.00000
6.10811,6.00000,10811.00000,0.00000,0.00000
6.10895,6.00000,10895.00000,0.00000,0.00000
6.10904,6.00000,10904.00000,0.00000,0.00000
6.11116,6.00000,11116.00000,0.00000,0.00000
6.11117,6.00000,11117.00000,0.00000,0.00000
6.11118,6.00000,11118.00000,0.00000,0.00000
6.11164,6.00000,11164.00000,51.51400,-0.14894
6.11169,6.00000,11169.00000,51.51274,-0.14947
6.11185,6.00000,11185.00000,0.00000,0.00000
6.11186,6.00000,11186.00000,0.00000,0.00000
6.11187,6.00000,11187.00000,0.00000,0.00000
6.11359,6.00000,11359.00000,0.00000,0.00000
6.12301,6.00000,12301.00000,0.00000,0.00000
6.12613,6.00000,12613.00000,0.00000,0.00000
6.12620,6.00000,12620.00000,0.00000,0.00000
6.12622,6.00000,12622.00000,0.00000,0.00000
6.12921,6.00000,12921.00000,0.00000,0.00000
6.12924,6.00000,12924.00000,51.51054,-0.14001
6.14210,6.00000,14210.00000,0.00000,0.00000
6.14211,6.00000,14211.00000,0.00000,0.00000
6.14475,6.00000,14475.00000,0.00000,0.00000
6.14476,6.00000,14476.00000,0.00000,0.00000
6.15764,6.00000,15764.00000,0.00000,0.00000
6.15765,6.00000,15765.00000,0.00000,0.00000
6.15766,6.00000,15766.00000,0.00000,0.00000
6.15889,6.00000,15889.00000,0.00000,0.00000
6.15974,6.00000,15974.00000,0.00000,0.00000
