cellId,lat,lon
11226.61211,42.76845,-84.55544
11226.61212,42.7497,-84.5539
11226.61213,42.75908,-84.57574
11226.61241,42.7823,-84.61558
11226.61242,42.76867,-84.60458
11226.61311,42.74023,-84.58604
11226.61341,42.74402,-84.50705
11226.61342,42.72983,-84.50314
11226.61343,42.73681,-84.52488
11226.61361,42.73065,-84.4712
11226.61363,42.73555,-84.48735
11226.61392,42.81336,-84.58062
11226.61393,42.80767,-84.60378
11226.61471,42.75145,-84.54169
11226.61472,42.73587,-84.54064
11226.61473,42.74157,-84.55417
11226.61813,42.76947,-84.57461
11227.11011,42.71664,-83.3965
11227.11041,42.7426,-83.45485
11227.11043,42.74504,-83.48185
11227.11051,42.80465,-83.53084
11227.11052,42.76427,-83.51411
11227.11053,42.79009,-83.54645
11227.11121,42.8728,-83.59517
11227.11122,42.83743,-83.57635
11227.11123,42.85512,-83.59785
11227.12461,42.81358,-83.62546
11227.12541,42.75625,-83.40609
11227.12542,42.74341,-83.40847
11227.12543,42.74473,-83.43876
11227.50021,43.17852,-83.76957
11227.50022,43.12901,-83.75487
11227.50023,43.13596,-83.76582
11227.50031,43.25986,-83.74194
11227.50032,43.23083,-83.77038
11227.50033,43.25478,-83.78169
11227.50042,43.27997,-83.80693
11227.50051,43.34952,-83.74308
11227.50052,43.29986,-83.72773
11227.50053,43.31517,-83.74829
11227.50412,43.3369,-83.85572
11227.62062,42.88235,-83.61681
11227.62063,42.90123,-83.64418
11227.62121,42.95471,-83.72129
11227.62122,42.93844,-83.69401
11227.62123,42.93296,-83.72211
11227.62202,43.08776,-83.73571
11227.62203,43.11233,-83.76444
11227.62213,43.06321,-83.75298
11227.62221,43.04372,-83.75476
11227.62222,43.02564,-83.74487
11227.62223,43.02671,-83.76537
11227.62231,43.01374,-83.74697
11227.62232,43.0017,-83.74464
11227.62233,43.00162,-83.75945
11227.62241,42.99044,-83.73467
11227.62242,42.97193,-83.72045
11227.62243,42.97954,-83.73499
11227.62423,43.08192,-83.70215
11227.62632,42.97845,-83.74553
11228.14211,42.24903,-83.19109
11228.14212,42.23997,-83.1956
11228.14213,42.24032,-83.20008
11228.41221,42.28334,-83.14632
11228.41223,42.27679,-83.15849
11228.41231,42.20971,-83.22783
11228.41232,42.19085,-83.23621
11228.41233,42.19687,-83.25059
11228.41251,42.26123,-83.18199
11228.41252,42.25018,-83.1852
11228.41261,42.23169,-83.20818
11228.41262,42.22134,-83.21368
11228.41473,42.15778,-83.23764
11228.41483,42.16825,-83.24385
11228.41501,42.19634,-83.26376
11228.41502,42.17858,-83.24691
11228.41511,42.19346,-83.32146
11228.41513,42.17488,-83.33862
11228.41521,42.18999,-83.38866
11229.10171,42.50885,-83.11467
11229.10172,42.49888,-83.11578
11229.10331,42.46998,-83.10626
11229.10332,42.4587,-83.102
11229.10333,42.46541,-83.10899
11229.10611,42.48053,-83.14742
11229.10612,42.47507,-83.1385
11229.10613,42.47491,-83.15905
11229.10621,42.49988,-83.16781
11229.10622,42.49177,-83.16077
11229.10631,42.52006,-83.1833
11229.10632,42.5093,-83.17716
11229.12751,42.46633,-83.13866
11229.12752,42.45662,-83.13151
11229.20051,42.43831,-83.0947
11229.20052,42.42002,-83.09006
11229.31281,42.49077,-83.07239
11229.31282,42.48542,-83.07946
11229.31283,42.48249,-83.08917
11229.31293,42.45281,-83.09757
11229.31383,42.50645,-83.06403
11229.43083,42.47563,-83.07882
11230.10181,42.59975,-83.23143
11230.10183,42.59019,-83.2521
11230.10302,42.61184,-83.26487
11230.10341,42.64203,-83.23903
11230.10342,42.63009,-83.23571
11230.10382,42.53357,-83.20244
11230.10401,42.67155,-83.24213
11230.10402,42.65556,-83.24074
11230.10642,42.54888,-83.09865
11230.10643,42.53646,-83.11103
11230.10651,42.53558,-83.14426
11230.10662,42.5601,-83.14019
11230.10663,42.56191,-83.16086
11230.10691,42.5863,-83.27869
11230.10692,42.56839,-83.27732
11230.10693,42.57761,-83.2992
11230.10713,42.61173,-83.22652
11230.10751,42.54807,-83.28498
11230.10761,42.55485,-83.36773
11230.10762,42.55453,-83.35432
11230.10772,42.54653,-83.31253
11230.10773,42.54237,-83.34937
11230.10792,42.6393,-83.25284
11230.10822,42.7156,-83.34147
11230.10823,42.72507,-83.35906
11230.10831,42.64551,-83.19923
11230.10832,42.63154,-83.19236
11230.10833,42.6412,-83.2199
11230.10862,42.68624,-83.24488
11230.10863,42.69665,-83.2779
11230.10992,42.70081,-83.28672
11230.10993,42.70435,-83.31255
11230.11141,42.62128,-83.29118
11230.11142,42.60159,-83.28697
11230.11222,42.55205,-83.182
11230.11231,42.69057,-83.29018
11230.12481,42.54845,-83.18967
11230.12482,42.53729,-83.18287
11230.12681,42.56364,-83.11344
11230.12682,42.55482,-83.11836
11230.12683,42.55961,-83.13035
11231.13152,42.34415,-83.06401
11231.13153,42.34603,-83.07031
11231.14261,42.32086,-83.08116
11231.14263,42.31292,-83.09164
11231.14301,42.30606,-83.10795
11231.14303,42.30157,-83.11843
11231.14313,42.33033,-83.08761
11231.20041,42.39392,-83.06968
11231.20042,42.37946,-83.06417
11231.20091,42.35254,-83.09347
11231.20092,42.34522,-83.09385
11231.20093,42.34858,-83.11124
11231.20111,42.36291,-83.07413
11231.20112,42.35501,-83.07536
11231.20113,42.3575,-83.08572
11231.20121,42.37344,-83.06019
11231.20122,42.36404,-83.06065
11231.20131,42.33757,-83.12338
11231.20133,42.33243,-83.13831
11231.20231,42.38472,-83.02567
11231.20232,42.37926,-83.03459
11231.20233,42.37603,-83.04533
11231.20381,42.29707,-83.12519
11231.20383,42.29122,-83.13074
11231.20411,42.34151,-83.0565
11231.20413,42.33616,-83.06427
11231.41953,42.39795,-83.06532
11231.42301,42.33754,-83.06005
11236.20311,42.4515,-82.92665
11236.20312,42.44486,-82.91715
11236.20351,42.42733,-82.90757
11236.20353,42.42216,-82.9248
11236.30111,42.49309,-83.03063
11236.30112,42.48764,-83.0301
11236.30113,42.48937,-83.04971
11236.30321,42.54031,-83.03017
11236.30322,42.52578,-83.03723
11236.31223,42.47576,-82.91542
11236.31321,42.50374,-82.93348
11236.31373,42.51667,-83.0095
11236.31381,42.51398,-83.04771
11236.42181,42.5038,-82.91828
11236.42182,42.48643,-82.91717
11671.00131,40.42086,-3.70503
11671.00132,40.41874,-3.71543
11671.00133,40.42209,-3.70846
11671.00203,40.43517,-3.69774
11671.00295,40.42872,-3.68942
11671.00331,40.42608,-3.68746
11671.08138,40.4185,-3.7177
11671.09409,40.42222,-3.69199
11671.10042,40.4208,-3.69045
11671.10404,40.42591,-3.68783
11671.10405,40.424,-3.6888
11671.10434,40.41494,-3.69089
11671.10435,40.41265,-3.68752
11671.10436,40.41113,-3.6932
11671.10492,40.41745,-3.70414
11671.10811,40.41954,-3.69276
11671.10813,40.43263,-3.63087
11671.11144,40.43024,-3.70581
11671.11145,40.425,-3.70502
11671.11146,40.42524,-3.70785
11671.12095,40.42753,-3.69822
11671.12096,40.42851,-3.70273
11671.12591,40.42399,-3.71878
11671.12592,40.42189,-3.71226
11671.12651,40.43168,-3.68869
11671.12652,40.42934,-3.68717
11671.12653,40.42911,-3.69015
11671.13332,40.42506,-3.69378
11671.13333,40.42748,-3.69777
11671.14108,40.42876,-3.70412
11671.15571,40.42871,-3.70398
11671.15573,40.42696,-3.70498
11671.16161,40.42739,-3.70115
11671.16163,40.42194,-3.70176
11671.16301,40.43086,-3.70803
11671.16302,40.42883,-3.70405
11671.16303,40.42914,-3.71008
11671.197,40.42938,-3.70611
11671.1971,40.42881,-3.70227
11671.1983,40.42792,-3.69856
12049.07796,51.52294,-0.11926
12049.07848,51.52473,-0.1166
12049.0785,51.52142,-0.11297
12049.07924,51.51354,-0.07721
12049.13435,51.5078,-0.06518
12049.24866,51.5127,-0.03679
12049.25167,51.50573,-0.08723
12049.29053,51.51134,-0.07728
12049.30921,51.52579,-0.11236
12049.33435,51.49989,-0.13972
12294.04817,52.50815,13.37323
12294.15224,52.51336,13.39204
12294.15252,52.51029,13.38466
12294.15254,52.51038,13.37896
12294.18942,52.50727,13.36879
12294.19141,52.50854,13.3297
12294.19151,52.5047,13.32467
12294.19152,52.50571,13.31684
12294.27497,52.50471,13.34262
12294.27499,52.50506,13.34002
12294.32029,52.50503,13.33707
12294.32034,52.50437,13.33492
12294.39747,52.50508,13.3311
12294.40002,52.50822,13.37653
12294.44932,52.52217,13.3277
12294.44933,52.51858,13.32784
12294.45515,52.51074,13.376
12294.47868,52.5073,13.33339
12294.54669,52.50621,13.3319
12294.5677,52.52595,13.34343
12294.5869,52.50939,13.37389
12294.61566,52.52436,13.32813
12294.64641,52.52363,13.33287
12296.10924,52.54276,13.36521
12296.21963,52.53679,13.39164
12296.30815,52.54388,13.37917
12296.3993,52.54271,13.39782
12296.4003,52.54517,13.38968
12296.49435,52.53118,13.35178
12296.49441,52.53081,13.34417
12296.57119,52.53534,13.36471
12296.5712,52.54164,13.36743
12296.5722,52.53642,13.349
12296.59002,52.53034,13.3834
12296.6436,52.53867,13.37442
12455.10752,35.45597,-80.6109
12455.10772,35.60857,-80.52055
12455.10773,35.57778,-80.55314
12455.10782,35.6642,-80.44621
12455.10783,35.64297,-80.47904
12455.10801,35.42735,-80.65731
12455.10803,35.39609,-80.66816
12455.13751,35.41279,-80.67713
12455.13752,35.40519,-80.69421
12455.13761,35.5295,-80.57266
12455.13762,35.50325,-80.56715
12455.14021,35.46664,-80.58661
12455.14023,35.4468,-80.6081
12455.14421,35.68792,-80.40616
12455.14423,35.6702,-80.4327
12455.14622,35.63417,-80.49053
12455.14722,35.43154,-80.61731
12455.14772,35.48977,-80.57101
12546.06024,52.61308,12.66562
12546.11135,52.60741,12.42671
12546.11142,52.5951,12.35235
12546.2275,52.59035,12.25753
12546.27236,52.59847,12.57437
12546.31265,52.59319,12.28858
12546.31267,52.57665,12.21185
12546.4603,52.63848,12.6774
12546.49095,52.53187,12.74674
12546.51444,52.591,12.3051
12546.52072,52.60141,12.50473
13332.08331,52.48663,11.25879
13332.08483,52.46564,11.14406
13332.08485,52.51753,11.35678
13332.10931,52.53437,11.53773
13332.14872,52.52369,11.41045
13332.16598,52.5283,11.42993
13332.17315,52.44448,10.96745
13332.18297,52.49088,11.29506
13332.20012,52.46411,11.18815
13332.23568,52.44691,11.03687
13332.25671,52.45501,11.07649
13332.46085,52.52129,11.39479
13832.0026,52.54837,13.12918
13832.00516,52.52957,13.11098
13832.04271,52.53754,13.14283
13832.19365,52.52999,13.21652
13832.20917,52.53113,13.13907
13832.39562,52.53927,13.17441
13832.4093,52.53143,13.20579
13832.49097,52.52523,13.24516
13832.49098,52.5271,13.23206
13832.56735,52.53779,13.19385
13832.57204,52.53415,13.19906
13832.57792,52.53169,13.19816
13832.57806,52.534,13.18948
15000.22307,43.49415,-79.97706
15000.22308,43.48286,-80.00127
15000.25347,43.53773,-79.8787
15000.25348,43.51325,-79.87804
15000.25349,43.52687,-79.91322
15000.28628,43.59931,-80.00084
15000.28629,43.63258,-80.05638
15000.28637,43.56042,-79.83757
15000.28639,43.54818,-79.85732
15000.28658,43.64233,-79.88288
17000.26687,44.05551,-79.27583
17000.26688,44.03069,-79.29446
17000.27839,44.09553,-79.23856
17000.29137,43.96657,-79.29937
17000.29138,43.94872,-79.32646
17000.29188,44.00358,-79.24465
17000.29189,44.02964,-79.27628
17000.31267,43.97023,-79.24428
17000.31269,43.9638,-79.27436
17000.31489,44.0186,-79.16127
17032.00191,40.41813,-3.70286
17032.00351,40.41502,-3.71276
17032.00353,40.40476,-3.73422
17032.10261,40.41429,-3.70866
17032.10262,40.39464,-3.71484
17032.10263,40.41731,-3.69503
17032.10764,40.41784,-3.70369
17032.11101,40.40906,-3.73451
17032.11136,40.41095,-3.70722
17032.12192,40.41989,-3.70052
17032.17111,40.42486,-3.68677
17032.17112,40.40763,-3.70624
17032.17113,40.4116,-3.70946
17032.17183,40.42927,-3.66815
17032.18021,40.4153,-3.70739
17100.25337,43.86657,-79.23653
17100.25338,43.84413,-79.25192
17100.25339,43.85869,-79.2571
17100.25408,43.89057,-79.26815
17100.25409,43.92153,-79.27301
17100.26677,43.83173,-79.24899
17100.26678,43.81386,-79.24648
17100.26679,43.83104,-79.25102
17100.26779,43.90444,-79.23542
17100.27547,43.83267,-79.26296
17100.27607,43.86083,-79.26369
17100.27608,43.84928,-79.27483
17100.27609,43.85596,-79.28311
17100.27997,43.90036,-79.29863
17100.27998,43.89221,-79.31339
17100.28017,43.8589,-79.32807
17100.28018,43.84705,-79.33116
17100.28019,43.85322,-79.34407
17100.28077,43.84265,-79.32534
17100.28078,43.83281,-79.32781
17100.28079,43.84231,-79.34125
17100.28417,43.86513,-79.30071
17100.28418,43.85479,-79.30399
17100.28419,43.86311,-79.31244
17100.29127,43.87173,-79.27584
17100.29128,43.86613,-79.28628
17100.29129,43.87227,-79.2901
17100.31967,43.81676,-79.32189
17100.32537,43.85055,-79.30102
17100.32538,43.83756,-79.30456
17100.32539,43.84751,-79.31613
17100.32777,43.81935,-79.3264
17100.32778,43.81634,-79.3315
17100.32779,43.81782,-79.33238
17100.32969,43.88567,-79.23693
17100.33279,43.84199,-79.2891
17400.24957,43.76168,-79.57997
17400.25368,43.77171,-79.47035
17400.25387,43.77463,-79.43822
17400.25389,43.77433,-79.44401
17400.25547,43.79044,-79.51429
17400.25548,43.78561,-79.52143
17400.25549,43.78717,-79.53028
17400.25758,43.81918,-79.477
17400.26327,43.7808,-79.57865
17400.26328,43.76604,-79.58903
17400.26747,43.77781,-79.41379
17400.26749,43.77618,-79.42634
17400.26977,43.78088,-79.54294
17400.26979,43.77871,-79.555
17400.27007,43.75124,-79.56452
17400.27189,43.83124,-79.43273
17400.2759,43.76865,-79.46693
17400.27647,43.81104,-79.47323
17400.27648,43.79731,-79.47402
17400.27649,43.80542,-79.48453
17400.27907,43.79553,-79.48863
17400.27909,43.79278,-79.4989
17400.27937,43.75853,-79.51361
17400.27939,43.75507,-79.52622
17400.2797,43.75831,-79.53187
17400.28177,43.82926,-79.44978
17400.28179,43.82522,-79.46243
17400.28387,43.75399,-79.48238
17400.28389,43.75813,-79.49693
17400.32477,43.74573,-79.58963
17400.32478,43.73438,-79.58949
17400.33089,43.77454,-79.53463
17400.33138,43.79141,-79.41877
17400.33487,43.75243,-79.5396
17400.33489,43.74939,-79.5568
17400.33517,43.76184,-79.50178
17400.33518,43.75892,-79.50863
17621.00251,40.40412,-3.7612
17621.00252,40.39836,-3.76412
17621.08023,40.40119,-3.74189
17621.10201,40.40089,-3.75409
17621.10361,40.43091,-3.72124
17621.10363,40.40289,-3.72901
17621.10373,40.36922,-3.79178
17621.10542,40.40703,-3.78669
17621.12172,40.40622,-3.75013
17621.15621,40.39478,-3.77036
17621.15623,40.39122,-3.77168
17621.16532,40.41113,-3.70393
17621.16673,40.38365,-3.77418
17621.17083,40.38749,-3.82571
18071.08311,40.42453,-3.70502
18071.10102,40.43607,-3.71196
18071.10343,40.4224,-3.71251
18071.11151,40.43439,-3.7054
18071.11152,40.43402,-3.68939
18071.11153,40.42898,-3.71076
18071.11791,40.42925,-3.71898
18071.11792,40.42816,-3.71805
18071.12561,40.41598,-3.69948
18071.12562,40.42636,-3.70322
18071.13301,40.43288,-3.7171
18071.13302,40.43372,-3.71895
18071.13303,40.43744,-3.72276
18071.13341,40.42807,-3.72695
18071.14308,40.43397,-3.71876
18071.15772,40.43877,-3.71719
18071.16692,40.43828,-3.68939
18071.16791,40.43718,-3.72761
18071.16792,40.42784,-3.72554
18071.17035,40.43766,-3.72484
18071.1855,40.43284,-3.71772
18110.30182,40.21252,-76.89492
18110.30201,40.27841,-76.97817
18110.30362,40.1927,-77.0171
18110.30363,40.20536,-77.06013
18110.30372,40.20191,-76.97949
18110.30381,40.30718,-76.95141
18110.30383,40.29794,-76.97158
18110.30391,40.27303,-77.02694
18110.30392,40.26591,-77.03704
18110.30393,40.25591,-77.07371
18110.30752,40.09908,-77.04301
18110.30891,40.39918,-76.9527
18110.30892,40.2942,-76.97935
18110.30901,40.24964,-77.18596
18110.30902,40.22474,-77.15189
18110.30903,40.21091,-77.17344
18110.30911,40.19845,-77.39642
18110.30913,40.19015,-77.44812
18110.30921,40.183,-77.48792
18110.30922,40.16354,-77.50838
18110.30923,40.17175,-77.55743
18110.30931,40.16313,-77.28457
18110.30933,40.13795,-77.338
18110.30943,40.13012,-77.42876
18110.31101,40.20679,-77.25235
18110.31103,40.20227,-77.27672
18110.31221,40.24428,-77.09283
18110.31222,40.2168,-77.09849
18110.31223,40.23092,-77.13249
18110.32312,40.19958,-76.92063
18110.32313,40.20063,-76.95855
18110.32373,40.20497,-77.23968
18110.32401,40.15657,-77.67565
18110.32402,40.15591,-77.70303
18110.32411,40.11751,-77.77513
18110.32412,40.08877,-77.83825
18110.32421,40.08617,-77.86769
18110.32422,40.07539,-77.89575
18110.32431,40.06002,-77.94674
18110.32432,40.0466,-78.05945
18110.32441,40.03968,-78.13188
18110.32442,40.0176,-78.19005
18110.33071,40.22212,-77.15426
18401.60031,41.5419,-72.79152
18401.60041,41.63798,-72.76275
18401.60501,41.37939,-72.86988
18401.60502,41.36512,-72.86952
18401.60511,41.40062,-72.84702
18401.60512,41.39035,-72.86286
18401.60513,41.39302,-72.86727
18401.60531,41.4458,-72.79075
18401.60533,41.42397,-72.82313
18401.60541,41.49096,-72.76771
18401.60542,41.47294,-72.77349
18401.60543,41.50157,-72.77096
18401.60551,41.53704,-72.76111
18401.60552,41.51999,-72.77089
18401.60553,41.53083,-72.77745
18401.60561,41.56467,-72.73238
18401.60562,41.55169,-72.74597
18401.60563,41.544,-72.77235
18401.60571,41.59264,-72.7093
18401.60572,41.57732,-72.71906
18401.60581,41.67818,-72.60027
18401.60583,41.67128,-72.65722
18401.60591,41.63986,-72.68101
18401.60593,41.62142,-72.69504
18401.60871,41.39201,-72.90836
18401.60873,41.36869,-72.94852
18401.61321,41.59002,-72.87478
18401.61322,41.53155,-72.79247
18401.61323,41.55299,-72.89651
18401.61822,41.62094,-72.7342
18401.62301,41.39722,-72.79976
18401.62451,41.46401,-72.83231
18401.62453,41.4474,-72.84326
18401.62462,41.50464,-72.79275
18401.62463,41.49791,-72.80979
18401.62873,41.46873,-72.76131
18401.63051,41.3786,-72.90833
18401.63052,41.37096,-72.91136
18401.63053,41.36607,-72.92035
18401.63981,41.43268,-72.84926
18401.63982,41.4131,-72.83173
18401.63983,41.41522,-72.85802
18401.64271,41.66237,-72.66872
18401.64272,41.65079,-72.67409
18402.60601,41.72238,-72.62519
18402.60602,41.70633,-72.64594
18402.60603,41.71774,-72.65019
18402.60611,41.75418,-72.65262
18402.60612,41.74559,-72.66045
18402.60613,41.75788,-72.66406
18402.60621,41.78794,-72.6587
18402.60622,41.78143,-72.66372
18402.61361,41.76452,-72.67416
18402.61362,41.76042,-72.66701
18402.61364,41.7665,-72.68201
18402.61371,41.76807,-72.61634
18402.61372,41.76499,-72.62672
18402.61373,41.7694,-72.62346
18402.61381,41.77396,-72.56495
18402.61383,41.77807,-72.57443
18402.61391,41.80162,-72.54873
18402.61392,41.78019,-72.57066
18402.61393,41.78419,-72.59073
18402.61631,41.76068,-72.69649
18402.61632,41.7521,-72.70386
18402.61711,41.71523,-72.66747
18402.61712,41.71752,-72.69541
18402.61721,41.63324,-72.68645
18402.61722,41.65753,-72.6994
18402.61751,41.79695,-72.57453
18402.61781,41.74826,-72.69839
18402.61841,41.81065,-72.51074
18402.61843,41.78709,-72.61167
18402.61851,41.73967,-72.63516
18402.61852,41.72602,-72.65596
18402.61853,41.73273,-72.66191
18402.61862,41.72573,-72.6125
18402.61863,41.73343,-72.62165
18402.61902,41.70522,-72.57639
18402.61903,41.71433,-72.59619
18402.62761,41.75753,-72.69249
18402.62762,41.74603,-72.67216
18402.62763,41.73726,-72.67795
18402.62821,41.77396,-72.6411
18402.62822,41.76229,-72.64193
18402.62823,41.76774,-72.66301
18402.62832,41.77761,-72.60585
18402.62867,41.71997,-72.60646
18402.62868,41.70844,-72.60507
18402.62869,41.72349,-72.62078
18402.63202,41.76371,-72.64334
18402.63203,41.7644,-72.68268
18402.63653,41.78079,-72.53755
18402.63771,41.83427,-72.53207
18402.63772,41.77797,-72.56783
18402.63773,41.79871,-72.56991
18402.64681,41.77079,-72.67729
18402.64682,41.76976,-72.67385
18402.64683,41.76685,-72.68611
18611.00121,40.45155,-3.6909
18611.00122,40.44895,-3.6856
18611.00123,40.44924,-3.69191
18611.00363,40.45979,-3.69029
18611.09434,40.45294,-3.68886
18611.10021,40.46786,-3.67733
18611.10121,40.4591,-3.68982
18611.10122,40.45465,-3.69008
18611.10129,40.44808,-3.6915
18611.10385,40.45213,-3.69254
18611.12448,40.45417,-3.69026
18611.13223,40.45127,-3.68529
18611.16321,40.47081,-3.68266
20036.15761,45.45681,12.34326
20036.15762,45.44097,12.32704
20036.15763,45.44835,12.3186
20036.15767,45.45817,12.34172
20036.15768,45.44092,12.32678
20036.15769,45.4467,12.31641
20036.15771,45.42667,12.36988
20036.15772,45.43542,12.34606
20036.15777,45.42767,12.37232
20036.15778,45.43543,12.35363
20036.15781,45.44739,12.34523
20036.15782,45.43601,12.33835
20036.15783,45.43805,12.33403
20036.15787,45.44558,12.34137
20036.15788,45.43673,12.33757
20036.15789,45.43767,12.3337
20036.15791,45.43845,12.32089
20036.15792,45.43423,12.31818
20036.15797,45.43914,12.32105
20036.15798,45.43435,12.31955
20036.15799,45.45013,12.30617
20036.15801,45.42814,12.37282
20036.15803,45.41003,12.37904
20036.15807,45.43355,12.37483
20036.15808,45.39982,12.34823
20036.15809,45.41503,12.35814
20036.15881,45.45704,12.35362
20036.15882,45.44544,12.34978
20036.16081,45.44049,12.33191
20036.16082,45.4377,12.33166
20036.16083,45.43826,12.32718
20036.16088,45.43772,12.33183
20036.16089,45.43807,12.32829
20036.16091,45.44338,12.35039
20036.16092,45.42895,12.35451
20036.16093,45.43496,12.34224
20036.16097,45.44125,12.34811
20036.16098,45.4296,12.3517
20036.16099,45.43505,12.3419
20036.16121,45.43559,12.33507
20036.23981,45.43435,12.3322
20036.23982,45.43058,12.33592
20036.23983,45.43184,12.32837
20036.23987,45.43418,12.33228
20036.23988,45.43077,12.33282
20036.23989,45.4321,12.32846
20036.26611,45.44533,12.339
20036.26613,45.45302,12.31054
20036.26617,45.44551,12.34153
20036.26619,45.45777,12.29682
20036.26702,45.41852,12.37277
20036.52561,45.43389,12.33782
20036.52581,45.4305,12.33933
20036.52582,45.42775,12.32406
20036.52587,45.43064,12.34073
20036.52588,45.42899,12.32375
20036.53411,45.43344,12.34008
20036.53431,45.43752,12.33649
20036.53441,45.4328,12.33476
20036.53451,45.43401,12.32362
20036.53461,45.43834,12.33387
20036.53471,45.44046,12.33525
20036.53481,45.44205,12.33252
20036.53511,45.4356,12.33822
20036.53771,45.43894,12.33701
20036.53781,45.4357,12.33638
20036.53791,45.44129,12.32277
20036.53811,45.4267,12.30896
20036.53911,45.43579,12.33652
20036.53912,45.43471,12.33576
20036.53921,45.4464,12.30451
20036.53922,45.43203,12.30819
20036.53941,45.43462,12.33733
20036.53942,45.43534,12.33675
20036.53951,45.43384,12.33591
20036.53961,45.43285,12.32451
20036.53971,45.43561,12.32533
20036.53981,45.43576,12.3271
20036.53991,45.43675,12.32675
20036.55071,45.43399,12.32406
20036.55072,45.43069,12.32642
20036.55073,45.43018,12.31072
20036.55077,45.4339,12.32394
20036.55078,45.4308,12.32614
20036.55079,45.43039,12.31692
20036.55091,45.43148,12.36285
20036.55092,45.43108,12.34109
20036.55093,45.45233,12.34765
20036.55097,45.43375,12.35494
20036.55098,45.43057,12.34037
20036.55099,45.44885,12.34757
20036.61122,45.43492,12.33993
20036.61123,45.43711,12.3403
20083.15811,45.50954,12.33852
20083.15812,45.49548,12.33438
20083.15813,45.5018,12.32541
20083.15817,45.50301,12.34373
20083.15818,45.49943,12.33612
20083.15819,45.50482,12.33201
20083.52572,45.51208,12.33921
20083.60371,45.50583,12.34094
20083.60373,45.50493,12.34145
20083.60374,45.50485,12.33963
20102.10333,51.42813,-0.13932
20102.10344,51.32164,-0.13435
20102.11506,51.26547,-0.15174
20102.1158,51.34076,-0.11288
20102.11842,51.39692,-0.10651
20102.15065,51.39031,-0.09435
20102.15667,51.24344,-0.1659
20102.18703,51.29522,-0.15219
20102.19261,51.38926,-0.08812
20102.19267,51.37867,-0.09227
20102.20344,51.29838,-0.13988
20102.21506,51.25091,-0.12639
20102.2158,51.33685,-0.11073
20102.28219,51.36676,-0.08905
20102.29232,51.3298,-0.12414
20102.29261,51.38255,-0.08907
20102.3158,51.33579,-0.11778
20102.31844,51.34444,-0.10357
20102.37088,51.25279,-0.16062
20102.39231,51.31151,-0.14215
20102.39232,51.32526,-0.12983
20102.39261,51.38166,-0.09293
20102.39267,51.37433,-0.09354
20185.30191,41.76085,-70.05539
20185.30201,41.75553,-70.03229
20185.30203,41.73274,-70.04789
20185.30221,41.68218,-70.17873
20185.30222,41.69404,-70.18517
20185.30223,41.69646,-70.16766
20185.30241,41.68345,-70.33791
20185.30243,41.69957,-70.37542
20185.30263,41.73891,-70.49311
20185.30281,41.70936,-70.59594
20185.30283,41.69101,-70.60399
20185.30303,41.58446,-70.62692
20185.30372,41.6584,-70.1932
20185.32052,41.79989,-70.7616
20185.35141,41.70996,-70.27093
20185.35143,41.72209,-70.39333
20185.35152,41.68005,-70.23862
20185.35161,41.71711,-70.07067
20185.35173,41.82241,-69.97537
20185.35183,41.78354,-70.04795
20185.35231,41.78099,-70.6008
20185.35232,41.77173,-70.55545
20185.35233,41.75543,-70.58683
20185.35252,41.73064,-70.62414
20185.35253,41.76578,-70.65658
20185.35271,41.78312,-70.73409
20185.35272,41.77295,-70.74023
20185.35273,41.79041,-70.74521
20185.35291,41.80618,-70.55397
20185.35292,41.76578,-70.52966
20185.35293,41.73266,-70.4695
20185.35302,41.76519,-70.54127
20185.35311,41.87726,-70.5956
20185.35312,41.96254,-70.71454
20185.35351,41.91821,-70.62403
20185.35352,41.90036,-70.61439
20185.35393,41.73694,-70.06727
20185.35461,41.73144,-70.45995
20185.35462,41.71598,-70.37863
20185.35561,41.72459,-70.14148
20185.35563,41.71562,-70.17335
20185.35581,41.66855,-70.3276
20185.35602,41.75087,-70.51352
20185.35603,41.76076,-70.53242
20185.35673,41.73616,-70.11202
20185.35741,41.70242,-70.15966
20185.35743,41.68079,-70.26973
20185.35771,41.73855,-70.48905
20185.35772,41.73578,-70.47139
20185.35781,41.70364,-70.09295
20185.37113,41.82384,-70.68359
20185.37431,41.75012,-70.75138
20185.37672,41.88786,-70.60922
20481.00395,52.39257,9.73265
20481.04767,52.39968,9.67016
20481.04791,52.39246,9.67946
20481.0538,52.40594,9.65551
20481.05391,52.38519,9.63059
20481.06382,52.39809,9.66666
20481.09019,52.37484,9.79118
20481.14641,52.37013,9.76762
20481.14642,52.36986,9.7623
20481.18864,52.37347,9.77851
20481.23509,52.37335,9.75562
20481.2351,52.37399,9.7503
20481.2354,52.37488,9.74538
20481.23542,52.37336,9.7472
20481.23769,52.39544,9.64773
20481.37002,52.39961,9.71338
20481.37003,52.3952,9.71613
20481.37004,52.39478,9.70701
20481.52982,52.38522,9.72876
20481.55693,52.37926,9.74199
20481.56316,52.37716,9.74252
20481.64881,52.38318,9.73598
20481.64885,52.38047,9.73441
20485.01817,52.42781,9.44102
20485.06932,52.41231,9.52021
20485.23804,52.38077,9.39714
20485.27494,52.34525,9.32177
20485.27495,52.34151,9.26542
20485.28812,52.42674,9.50673
20485.28854,52.41846,9.48518
20485.29922,52.42312,9.47166
20485.31818,52.36058,9.38016
20485.36559,52.41684,9.43435
20754.05367,52.43958,10.77996
20754.08399,52.46003,10.92812
