cellId,areaId,lat,lon,phones,isNew
21400.21063,21400,31.74899,35.19867,6,
21400.21633,21400,31.74649,35.21414,6,
21400.21711,21400,31.75066,35.21497,6,
21400.22171,21400,31.753774999999997,35.210335,6,true
24021.09011,24021,0,0,40,
24021.09012,24021,0,0,40,
24021.09013,24021,0,0,40,
24021.09021,24021,0,0,40,
24021.09023,24021,0,0,40,
24021.09031,24021,0,0,40,
24021.09033,24021,0,0,40,
24021.09042,24021,0,0,40,
24021.09043,24021,0,0,40,
24021.09051,24021,0,0,40,
24021.09052,24021,0,0,40,
24021.09053,24021,0,0,40,
24021.09061,24021,0,0,40,
24021.09071,24021,0,0,40,
24021.09073,24021,0,0,40,
24021.09211,24021,0,0,40,
24021.09212,24021,0,0,40,
24021.09213,24021,0,0,40,
24021.09221,24021,0,0,40,
24021.09222,24021,0,0,40,
24021.09223,24021,0,0,40,
24021.09232,24021,0,0,40,
24021.09233,24021,0,0,40,
24021.09401,24021,0,0,40,
24021.09403,24021,0,0,40,
24021.11693,24021,0,0,40,
24021.11702,24021,0,0,40,
24021.11931,24021,0,0,40,
24021.12342,24021,0,0,40,
24021.12381,24021,0,0,40,
24021.12382,24021,0,0,40,
24021.12433,24021,0,0,40,
24021.12471,24021,0,0,40,
24021.12473,24021,0,0,40,
24021.12651,24021,0,0,40,
24021.12652,24021,0,0,40,
24021.12653,24021,0,0,40,
24022.09711,24022,0,0,40,
24022.30121,24022,0,0,40,
24022.30123,24022,0,0,40,
24022.31322,24022,0,0,40,
24022.31323,24022,0,0,40,
24022.31832,24022,0,0,40,
24022.31833,24022,0,0,40,
24022.31922,24022,0,0,40,
24022.31931,24022,0,0,40,
24022.31932,24022,0,0,40,
24022.31942,24022,0,0,40,
24022.31943,24022,0,0,40,
24022.31951,24022,0,0,40,
24022.31952,24022,0,0,40,
24022.31953,24022,0,0,40,
24022.32031,24022,0,0,40,
24022.32033,24022,0,0,40,
24022.32041,24022,0,0,40,
24022.32351,24022,0,0,40,
24022.32352,24022,0,0,40,
24123.00261,24123,0,0,40,
24123.00262,24123,0,0,40,
24123.00263,24123,0,0,40,
24123.00361,24123,0,0,40,
24123.00362,24123,0,0,40,
24123.00363,24123,0,0,40,
24123.00371,24123,0,0,40,
24123.00372,24123,0,0,40,
24123.00373,24123,0,0,40,
24123.01561,24123,0,0,40,
24123.01562,24123,0,0,40,
24123.01563,24123,0,0,40,
24123.01581,24123,0,0,40,
24123.01583,24123,0,0,40,
24123.01591,24123,0,0,40,
24123.01593,24123,0,0,40,
24123.01601,24123,0,0,40,
24123.01602,24123,0,0,40,
24123.01603,24123,0,0,40,
24123.01631,24123,0,0,40,
24123.01633,24123,0,0,40,
24123.01661,24123,0,0,40,
24123.01662,24123,0,0,40,
24123.01663,24123,0,0,40,
24123.01691,24123,0,0,40,
24123.01693,24123,0,0,40,
24123.01721,24123,0,0,40,
24123.01722,24123,0,0,40,
24123.02141,24123,0,0,40,
24123.02143,24123,0,0,40,
24123.02152,24123,0,0,40,
24123.02153,24123,0,0,40,
24123.03502,24123,0,0,40,
24123.03503,24123,0,0,40,
24123.06581,24123,0,0,40,
24123.17411,24123,0,0,40,
24123.17412,24123,0,0,40,
24123.17413,24123,0,0,40,
24124.00093,24124,0,0,40,
24124.00191,24124,0,0,40,
24124.00192,24124,0,0,40,
24124.00193,24124,0,0,40,
24124.00221,24124,0,0,40,
24124.00222,24124,0,0,40,
24124.00223,24124,0,0,40,
24124.00231,24124,0,0,40,
24124.00232,24124,0,0,40,
24124.00233,24124,0,0,40,
24124.00242,24124,0,0,40,
24124.00512,24124,0,0,40,
24124.01872,24124,0,0,40,
24124.01873,24124,0,0,40,
24124.01881,24124,0,0,40,
24124.01882,24124,0,0,40,
24124.01883,24124,0,0,40,
24124.01972,24124,0,0,40,
24124.01992,24124,0,0,40,
24124.02071,24124,0,0,40,
24124.02072,24124,0,0,40,
24124.02073,24124,0,0,40,
24124.02081,24124,0,0,40,
24124.02082,24124,0,0,40,
24124.02083,24124,0,0,40,
24124.03442,24124,0,0,40,
24125.00101,24125,0,0,40,
24125.00102,24125,0,0,40,
24125.00103,24125,0,0,40,
24125.00151,24125,0,0,40,
24125.00302,24125,0,0,40,
24125.00311,24125,0,0,40,
24125.01842,24125,0,0,40,
24125.01851,24125,0,0,40,
24125.01891,24125,0,0,40,
24125.01892,24125,0,0,40,
24125.10141,24125,0,0,40,
24125.17441,24125,0,0,40,
24125.17442,24125,0,0,40,
24126.00082,24126,0,0,40,
24126.00212,24126,0,0,40,
24126.00213,24126,0,0,40,
24126.00742,24126,0,0,40,
24126.00743,24126,0,0,40,
24126.02003,24126,0,0,40,
24126.17962,24126,0,0,40,
24127.00011,24127,0,0,40,
24127.00012,24127,0,0,40,
24127.00013,24127,0,0,40,
24127.00021,24127,0,0,40,
24127.00022,24127,0,0,40,
24127.00023,24127,0,0,40,
24127.00031,24127,0,0,40,
24127.00032,24127,0,0,40,
24127.00033,24127,0,0,40,
24127.00041,24127,0,0,40,
24127.00051,24127,0,0,40,
24127.00061,24127,0,0,40,
24127.00071,24127,0,0,40,
24127.00072,24127,0,0,40,
24127.00073,24127,0,0,40,
24127.00111,24127,0,0,2-26-28-40-6,
24127.00112,24127,0,0,40,
24127.00113,24127,0,0,40,
24127.00131,24127,0,0,40,
24127.00132,24127,0,0,40,
24127.00133,24127,0,0,40,
24127.00141,24127,0,0,40,
24127.00181,24127,0,0,40,
24127.00182,24127,0,0,40,
24127.00183,24127,0,0,40,
24127.00881,24127,0,0,40,
24127.00882,24127,0,0,40,
24127.00883,24127,0,0,40,
24127.01121,24127,0,0,40,
24127.01801,24127,0,0,40,
24127.01802,24127,0,0,40,
24127.01803,24127,0,0,40,
24127.01821,24127,0,0,40,
24127.01822,24127,0,0,40,
24127.01823,24127,0,0,40,
24127.02012,24127,0,0,40,
24127.02013,24127,0,0,40,
24127.02251,24127,0,0,40,
24127.02252,24127,0,0,40,
24127.02253,24127,0,0,40,
24127.0226,24127,0,0,40,
24127.0227,24127,0,0,40,
24127.0228,24127,0,0,40,
24127.0229,24127,0,0,40,
24127.02302,24127,0,0,40,
24127.02312,24127,0,0,40,
24127.0232,24127,0,0,40,
24127.02351,24127,0,0,40,
24127.02352,24127,0,0,40,
24127.02353,24127,0,0,26-28-40,
24127.02361,24127,0,0,40,
24127.02362,24127,0,0,40,
24127.02363,24127,0,0,40,
24127.02371,24127,0,0,40,
24127.02372,24127,0,0,40,
24127.02373,24127,0,0,40,
24127.02381,24127,0,0,40,
24127.02382,24127,0,0,40,
24127.02383,24127,0,0,40,
24127.02391,24127,0,0,40,
24127.02392,24127,0,0,40,
24127.02393,24127,0,0,40,
24127.02401,24127,0,0,40,
24127.02402,24127,0,0,40,
24127.02411,24127,0,0,40,
24127.02412,24127,0,0,40,
24127.02413,24127,0,0,40,
24127.02421,24127,0,0,2-26-40,
24127.02422,24127,0,0,40,
24127.02423,24127,0,0,40,
24127.02431,24127,0,0,40,
24127.02432,24127,0,0,40,
24127.02433,24127,0,0,40,
24127.02461,24127,0,0,40,
24127.02462,24127,0,0,40,
24127.02463,24127,0,0,40,
24127.02831,24127,0,0,40,
24127.02832,24127,0,0,40-6,
24127.02833,24127,0,0,40,
24127.17031,24127,0,0,40,
24127.17032,24127,0,0,40,
24127.17033,24127,0,0,40,
27407.12731,27407,0,0,53,
27407.12732,27407,0,0,53,
27407.12751,27407,0,0,53,
27407.12753,27407,0,0,53,
27407.12761,27407,0,0,53,
27407.12762,27407,0,0,53,
27407.12763,27407,0,0,53,
27407.12941,27407,0,0,53,
27407.12943,27407,0,0,53,
27407.40241,27407,0,0,53,
27407.40243,27407,0,0,53,
27407.40251,27407,0,0,53,
27407.40253,27407,0,0,53,
27486.14132,27486,0,0,70,
27486.14133,27486,0,0,70,
27486.14143,27486,0,0,70,
27486.14152,27486,0,0,70,
27486.14153,27486,0,0,70,
27486.14162,27486,42.86629,-71.32302,70,
27486.14171,27486,42.73981,-71.20274,70,
27486.14172,27486,0,0,70,
27486.14173,27486,42.83382,-71.3488,70,
27486.14271,27486,0,0,70,
27486.14272,27486,0,0,70,
27486.14281,27486,0,0,70,
27486.14283,27486,42.85597,-71.34544,70,
27486.14291,27486,42.80538,-71.23647,70,
27486.14292,27486,42.80366,-71.29855,70,
27486.14293,27486,0,0,70,
27486.15003,27486,0,0,70,
27486.15202,27486,0,0,70,
27486.15203,27486,0,0,70,
27486.15372,27486,0,0,70,
27486.15373,27486,0,0,70,
27486.15381,27486,43.1765,-71.36695499999999,70,true
27486.15382,27486,43.34701,-71.26665,70,
27486.15432,27486,0,0,70,
27486.15433,27486,0,0,70,
27486.15491,27486,42.98503,-71.48243,70,
27486.15512,27486,43.08835,-71.47758,70,
27486.15513,27486,43.08158,-71.49813,70,
27486.15521,27486,0,0,70,
27486.15522,27486,43.00599,-71.46726,70,
27486.15523,27486,0,0,70,
27486.15542,27486,0,0,70,
27486.15561,27486,0,0,70,
27486.15582,27486,43.18082,-71.67065,70,
27486.15583,27486,0,0,70,
27486.15602,27486,0,0,70,
27609.57262,27609,0,0,40,
27609.58093,27609,0,0,40,
27609.59013,27609,0,0,40,
27609.59051,27609,0,0,40,
27609.59052,27609,0,0,40,
27609.59053,27609,0,0,40,
27609.59071,27609,0,0,40,
27609.59072,27609,0,0,40,
27609.59073,27609,0,0,40,
27609.59081,27609,0,0,40,
27609.59082,27609,0,0,40,
27609.59083,27609,0,0,40,
27609.59101,27609,0,0,40,
27609.59121,27609,0,0,40,
27609.59122,27609,0,0,40,
27609.59123,27609,0,0,40,
27609.59131,27609,0,0,40,
27609.59133,27609,0,0,40,
27609.59141,27609,0,0,40,
27609.59142,27609,0,0,40,
27609.59171,27609,0,0,40,
27609.59172,27609,0,0,40,
27609.59173,27609,0,0,40,
29301.14121,29301,25.79604,-80.27782,70-8,
29301.14122,29301,25.79557,-80.27853,70-8,
29301.14201,29301,25.85931,-80.1229,70,
29301.14202,29301,25.84135,-80.12805,70,
29301.14211,29301,25.83126,-80.12364,70,
29301.14212,29301,25.81626,-80.12391,8,
29301.14213,29301,25.81608,-80.15293,70-8,
29301.14221,29301,25.79425,-80.278,70-8,
29301.14222,29301,25.79464,-80.27828,70-8,
29301.14242,29301,25.8349,-80.18265,70,
29301.14251,29301,25.8521,-80.2076,70,
29301.14252,29301,25.84186,-80.2068,70,
29301.14253,29301,25.84832,-80.21317,70,
29301.14263,29301,0,0,70,
29301.14321,29301,25.80335,-80.30863,70,
29301.14351,29301,25.81001,-80.25681,70,
29301.14352,29301,25.8036,-80.26441,70,
29301.14353,29301,25.80979,-80.26943,70,
29301.14361,29301,25.85309,-80.24738,70,
29301.14362,29301,25.81105,-80.23456,70-8,
29301.14363,29301,25.8192,-80.24408,70,
29301.14371,29301,25.81,-80.18767,70-8,
29301.14372,29301,25.80153,-80.18985,8,
29301.14373,29301,25.81074,-80.19031,70-8,
29301.14381,29301,25.81343,-80.13467,70-8,
29301.14382,29301,25.8073,-80.13755,70-8,
29301.14383,29301,25.8104,-80.15702,70-8,
29301.14401,29301,25.77643,-80.13206,8,
29301.14402,29301,25.7711,-80.14162,8,
29301.14403,29301,25.77401,-80.14016,8,
29301.14431,29301,25.78285,-80.18791,8,
29301.14432,29301,25.77767,-80.18887,8,
29301.14433,29301,25.7828,-80.19246,8,
29301.14441,29301,25.772185,-80.18815749999999,70-8,true
29301.14442,29301,25.7666575,-80.19126374999999,70,true
29301.14443,29301,25.778835,-80.192575,70-8,true
29301.14481,29301,25.78568,-80.25276,70,
29301.14483,29301,25.785,-80.27022,70-8,
29301.14511,29301,25.7838,-80.30305,70-8,
29301.14591,29301,25.7586,-80.20249,70,
29301.14592,29301,25.75085,-80.2071,70,
29301.14593,29301,25.75466,-80.2173,70,
29301.14603,29301,25.74733,-80.21534,70,
29301.14611,29301,25.7343,-80.23436,70,
29301.14613,29301,25.72968,-80.24397,70,
29301.14642,29301,25.77437,-80.3408,40,
29301.14931,29301,25.78762,-80.18974,8,
29301.14932,29301,25.78614,-80.1929,70-8,
29301.14933,29301,25.78729,-80.20071,8,
29301.15031,29301,25.7886,-80.13844,70-8,
29301.15032,29301,25.77875,-80.14117,8,
29301.15033,29301,25.78435,-80.14898,70-8,
29301.15051,29301,0,0,70,
29301.15052,29301,25.8076375,-80.2441275,70,true
29301.15053,29301,0,0,70,
29301.15081,29301,25.73482,-80.255,70,
29301.15142,29301,25.81478,-80.18797,70,
29301.15143,29301,25.8318,-80.20146,70,
29301.15151,29301,25.81169,-80.18568,8,
29301.15152,29301,25.811,-80.19466,70-8,
29301.15153,29301,25.81348,-80.20182,70-8,
29301.15201,29301,25.7961,-80.32197,70,
29301.15202,29301,25.78711,-80.32308,70,
29301.15211,29301,25.79579,-80.34239,70,
29301.15261,29301,25.79537,-80.19,8,
29301.15263,29301,25.79374,-80.20635,8,
29301.15271,29301,25.77639,-80.18884,8,
29301.15272,29301,25.77153,-80.19225,70-8,
29301.15273,29301,25.77383,-80.19383,8,
29301.15291,29301,25.76113,-80.19437,70,
29301.15292,29301,25.75516,-80.19633,70,
29301.15293,29301,25.76198,-80.19458,70,
29301.15301,29301,25.8126,-80.12481,70-8,
29301.15302,29301,25.80038,-80.12766,70-8,
29301.15303,29301,25.80565,-80.13846,70-8,
29301.15391,29301,25.80863,-80.23915,70-8,
29301.15392,29301,25.79266,-80.24149,70,
29301.15393,29301,25.80343,-80.24877,70-8,
29301.15413,29301,25.83815,-80.24357,70,
29301.15421,29301,25.78503,-80.28355,70-8,
29301.15423,29301,25.78317,-80.29298,70-8,
29301.15461,29301,25.80856,-80.27417,70,
29301.15462,29301,25.79694,-80.28508,70,
29301.15511,29301,25.77692,-80.16181,8,
29301.15512,29301,25.76315,-80.18267,8,
29301.15513,29301,25.78494,-80.1823,8,
29301.15611,29301,25.78281,-80.22446,70,
29301.15612,29301,25.77896,-80.22736,70,
29301.15613,29301,25.78374,-80.2384,70,
29301.15641,29301,25.79446,-80.12927,8,
29301.15642,29301,25.78994,-80.13263,70-8,
29301.15643,29301,25.79349,-80.13663,70-8,
29301.15644,29301,25.79932,-80.13627,70-8,
29301.15741,29301,25.79778,-80.25717,70-8,
29301.15742,29301,25.78872,-80.26036,70,
29301.15743,29301,25.79238,-80.27243,70-8,
29301.15831,29301,25.7829,-80.27273,70,
29301.15833,29301,25.78405,-80.27747,70,
29301.15841,29301,25.77759,-80.23657,70,
29301.15842,29301,25.76354,-80.23967,70,
29301.15843,29301,25.77688,-80.24207,70,
29301.15851,29301,25.78318,-80.20186,70-8,
29301.15853,29301,25.78567,-80.21231,70,
29301.15861,29301,25.81232,-80.205,70-8,
29301.15862,29301,25.80211,-80.20601,8,
29301.15863,29301,25.81206,-80.21741,70-8,
29301.15871,29301,25.80836,-80.31025,70,
29301.15872,29301,25.80108,-80.32003,70,
29301.15891,29301,25.87403,-80.20697,70,
29301.15892,29301,25.86076,-80.20832,70,
29301.15893,29301,25.88776,-80.21059,70,
29301.15981,29301,25.74324,-80.22845,70,
29301.15983,29301,25.74156,-80.23961,70,
29301.15991,29301,25.72615,-80.2454,70,
29301.24092,29301,25.71006,-80.36573,40,
29301.24093,29301,25.71332,-80.38043,40,
29301.24271,29301,25.7872,-80.13092,8,
29301.24272,29301,25.7807,-80.13215,8,
29301.24273,29301,25.78439,-80.13439,70-8,
29302.12551,29302,0,0,70,
29302.12552,29302,0,0,70,
29302.12553,29302,0,0,70,
29302.12581,29302,0,0,70,
29302.12582,29302,0,0,70,
29302.12583,29302,0,0,70,
29302.14051,29302,0,0,70,
29302.14052,29302,0,0,70,
29302.14061,29302,0,0,70,
29302.14062,29302,0,0,70,
29302.14063,29302,0,0,70,
29302.14071,29302,0,0,70,
29302.14072,29302,0,0,70,
29302.14073,29302,0,0,70,
29302.14093,29302,0,0,70,
29302.14101,29302,0,0,70,
29302.14102,29302,0,0,70,
29302.14103,29302,0,0,70,
29302.14161,29302,0,0,70,
29302.14163,29302,0,0,70,
29302.14172,29302,25.8774625,-80.207875,70,true
29302.14173,29302,25.880895000000002,-80.20877999999999,70,true
29302.14191,29302,0,0,70,
29302.14192,29302,0,0,70,
29302.14351,29302,25.79882,-80.26194749999999,8,true
29302.14352,29302,25.79421,-80.275125,8,true
29302.14353,29302,0,0,8,
29302.15092,29302,0,0,70,
29302.15093,29302,0,0,70,
29302.15121,29302,0,0,70,
29302.15172,29302,0,0,70,
29302.15173,29302,0,0,70,
29302.15402,29302,0,0,70,
29302.15462,29302,25.784415,-80.2933,8,true
29302.15541,29302,0,0,70,
29302.15711,29302,0,0,70,
29302.15712,29302,0,0,70,
29302.15721,29302,0,0,70,
29302.15722,29302,0,0,70,
29302.15771,29302,0,0,70,
29302.15772,29302,0,0,70,
29302.15871,29302,25.7847225,-80.288425,8,true
29302.15901,29302,0,0,70,
29302.24302,29302,0,0,70,
29302.24303,29302,0,0,70,
29302.25021,29302,0,0,70,
29302.25022,29302,0,0,70,
29701.00072,29701,43.05124,-87.9034,53,
29701.00091,29701,43.05814,-87.88952,53,
29701.00092,29701,43.05199,-87.89023,53,
29701.00093,29701,43.05379,-87.89509,53,
29701.00102,29701,43.0725,-87.87304,53,
29701.00103,29701,43.07292,-87.88448,53,
29701.00111,29701,43.0767,-87.92044,53,
29701.00112,29701,43.06661,-87.91432,53,
29701.00113,29701,43.06705,-87.92098,53,
29701.00243,29701,43.0893,-87.91257,53,
29701.00251,29701,43.10253,-87.91943,53,
29701.00252,29701,43.08817,-87.92128,53,
29701.00253,29701,43.08928,-87.92306,53,
29701.00261,29701,43.0943,-87.88091,53,
29701.00262,29701,43.08388,-87.87867,53,
29701.00351,29701,43.1307,-87.89805,53,
29701.00352,29701,43.10558,-87.88981,53,
29701.00361,29701,43.13998,-87.91445,53,
29701.00362,29701,43.12666,-87.90516,53,
29701.00363,29701,43.12172,-87.91651,53,
29701.00372,29701,43.11532,-87.92001,53,
29701.00411,29701,43.16303,-87.91597,53,
29701.00412,29701,43.15198,-87.91479,53,
29701.00413,29701,43.15024,-87.92003,53,
29701.00431,29701,43.18475,-87.91983,53,
29701.00432,29701,43.1707,-87.91056,53,
29701.00433,29701,43.17683,-87.9225,53,
29701.00471,29701,43.06755,-87.89301,53,
29701.00472,29701,43.062844999999996,-87.891265,53,true
29701.03002,29701,43.20143,-87.92134,53,
29701.03003,29701,43.2014,-87.92727,53,
29701.03032,29701,43.22961,-87.91832,53,
29701.03033,29701,43.22249,-87.93871,53,
29701.03092,29701,43.24343,-87.95244,53,
29702.00001,29702,43.04682,-87.91751,53,
29702.00002,29702,43.0449,-87.91166,53,
29702.00003,29702,43.04108,-87.91531,53,
29702.00011,29702,43.04373,-87.90871,53,
29702.00012,29702,43.03989,-87.90503,53,
29702.00013,29702,43.03944,-87.9104,53,
29702.00021,29702,43.05298,-87.92569,53,
29702.00022,29702,43.04628,-87.92569,53,
29702.00031,29702,43.04204,-87.9222,53,
29702.00033,29702,43.03622,-87.9265,53,
29702.00043,29702,43.03462,-87.91351,53,
29702.00533,29702,43.00445,-87.91311,53,
29702.01001,29702,43.02873,-87.90944,53,
29702.01003,29702,43.01978,-87.91732,53,
29702.01112,29702,42.98047,-87.91617,53,
29702.01121,29702,43.00307,-87.91431,53,
29702.01122,29702,42.99246,-87.91517,53,
29702.01131,29702,42.99469,-87.89099,53,
29702.01132,29702,42.98752,-87.8864,53,
29702.01151,29702,43.00211,-87.88864,53,
29702.01153,29702,42.96903,-87.88324,53,
29702.01161,29702,43.05558,-87.88132,53,
29702.01163,29702,42.95064,-87.89339,53,
29702.01172,29702,42.94651,-87.90332,53,
29702.01173,29702,42.94552,-87.92106,53,
29702.01181,29702,42.96858,-87.92223,53,
29702.01182,29702,42.96037,-87.90939,53,
29702.01183,29702,42.95096,-87.93459,53,
29702.01192,29702,42.96214,-87.94147,53,
29702.01271,29702,42.93867,-87.94625,53,
29702.01281,29702,42.9328,-87.92638,53,
29702.01301,29702,42.92741,-87.87337,53,
29702.01351,29702,43.03056,-87.9017,53,
29702.01361,29702,43.0247,-87.92126,53,
29702.01362,29702,43.00898,-87.91805,53,
29809.50443,29809,0,0,53,
29809.50631,29809,0,0,53,
29809.53011,29809,0,0,53,
29809.56181,29809,0,0,53,
31801.60021,31801,41.23559,-73.02944,26-37-53-6-70-73-8,
31801.60022,31801,41.23399,-73.03414,26-37-53-6-70-73-8,
31801.60023,31801,41.23746,-73.0419,26-37-6-70-73-8,
31801.60027,31801,0,0,8,
31801.60117,31801,41.34762,-72.87415,26-37-53-6-70-73-8,true
31801.60181,31801,41.24306,-73.05524,26-37-53-6-70-73-8,
31801.60183,31801,41.24086,-73.03638,26-37-53-6-70-73-8,
31801.60201,31801,41.25084,-73.00226,26-37-53-6-70-73-8,
31801.60202,31801,41.23351,-73.01221,73,
31801.60203,31801,41.24009,-73.02106,26-37-53-6-70-73-8,
31801.60211,31801,41.27578,-72.96708,26-37-53-6-70-73-8,
31801.60212,31801,41.27008,-72.97276,26-37-53-6-70-73-8,
31801.60217,31801,41.28782,-72.94308000000001,26-37-53-6-70-73-8,true
31801.60218,31801,41.28384666666667,-72.95244333333333,26-37-53-6-70-73-8,true
31801.60219,31801,41.2630875,-72.975065,26-70-73-8,true
31801.60221,31801,41.29412,-72.92105,26-37-53-6-70-73-8,
31801.60222,31801,41.28499,-72.93301,26-37-53-6-70-73-8,
31801.60223,31801,41.2877,-72.93899,26-53-6-70-73-8,
31801.60231,31801,41.28535,-72.87507,73-8,
31801.60233,31801,41.28811,-72.88487,73-8,
31801.60241,31801,0,0,8,
31801.60243,31801,0,0,8,
31801.60251,31801,0,0,8,
31801.60253,31801,0,0,8,
31801.60491,31801,41.33012,-72.87878,26-37-53-6-70-73-8,
31801.60492,31801,41.31689,-72.87866,73,
31801.60493,31801,41.32169,-72.89027,26-37-53-6-70-73-8,
31801.60501,31801,0,0,26-6-70-73-8,
31801.60502,31801,0,0,26-6-70-73-8,
31801.60511,31801,0,0,26-6-70-73-8,
31801.60512,31801,0,0,26-73,
31801.60513,31801,0,0,26-6-70-73-8,
31801.60531,31801,0,0,26-6-70-73-8,
31801.60532,31801,0,0,70,
31801.60533,31801,0,0,26-6-70-73-8,
31801.60821,31801,41.26855,-73.05379,8,
31801.60822,31801,41.24020333333333,-73.0394,6-70-73-8,true
31801.60823,31801,41.24474,-73.08661,8,
31801.60841,31801,41.31229,-73.02745,8,
31801.60842,31801,41.30087,-73.03323,8,
31801.60851,31801,41.32195,-72.99964,8,
31801.60852,31801,41.316,-73.00963,8,
31801.60853,31801,41.31519,-73.01745,8,
31801.60861,31801,41.353,-72.94903,8,
31801.60862,31801,41.33056,-72.98218,8,
31801.60898,31801,41.2981575,-72.91731999999999,37-53-70-73,true
31801.60899,31801,41.298524420066066,-72.91702443012191,73,true
31801.61931,31801,41.29077,-72.95724,70-73-8,
31801.61942,31801,41.32049,-72.91541,70-73,
31801.61947,31801,41.316869999999994,-72.90836,37-53-70-73,true
31801.61948,31801,41.302195,-72.91359,37-53-70-73,true
31801.62212,31801,41.25565,-72.95816,6-70,
31801.62291,31801,41.21419,-73.11229,26-37-53-6-70-73-8,
31801.62292,31801,41.21354,-73.07553,37-73,
31801.62293,31801,41.25188,-73.0422,26-37-53-6-70-73-8,
31801.62601,31801,41.31865,-72.92868,70,
31801.63013,31801,41.28203,-72.87523,73,
31801.63041,31801,41.31641,-72.88518,26-6-73,
31801.63042,31801,41.30439,-72.89121,8,
31801.63043,31801,41.31027,-72.90613,26-37-53-6-70-73-8,
31801.63241,31801,41.22038,-73.0559,73,
31801.63243,31801,41.217285000000004,-73.08409499999999,73,true
31801.63982,31801,0,0,26-6-70-73-8,
31801.64003,31801,41.34636,-72.94447,8,
31801.64121,31801,41.27303,-72.98937,26-6-70-73,
31801.64123,31801,41.28518,-73.02601,8,
31801.64201,31801,41.31063,-72.92773,70-8,
31801.64202,31801,41.30515,-72.9274,26-6-70-73-8,
31801.64611,31801,41.34081,-72.97554,8,
31801.64613,31801,41.33872,-72.97983,8,
31802.60521,31802,0,0,70,
31802.60522,31802,0,0,70,
31802.60523,31802,0,0,70,
31802.61241,31802,41.39951,-73.35603,70,
31802.61242,31802,0,0,70,
31802.61253,31802,0,0,70,
31802.61261,31802,41.561305000000004,-73.038385,70,true
31802.61271,31802,41.49552,-73.17394,70,
31802.61272,31802,41.60931,-72.94734,70,true
31802.61273,31802,41.7231,-72.72074,70,
31802.61281,31802,41.55296,-73.05475,70,
31802.61282,31802,0,0,70,
31802.61283,31802,0,0,70,
31802.61291,31802,0,0,70,
31802.61292,31802,0,0,70,
31802.61293,31802,0,0,70,
31802.61301,31802,0,0,70,
31802.61303,31802,0,0,70,
31802.61312,31802,0,0,70,
31802.61313,31802,0,0,70,
31802.62691,31802,0,0,70,
31802.62693,31802,0,0,70,
31802.63521,31802,41.5622475,-72.89107750000001,70,true
31802.63523,31802,0,0,70,
31802.63922,31802,0,0,70,
31802.63923,31802,0,0,70,
31802.64551,31802,0,0,70,
31802.64552,31802,0,0,70,
31802.65452,31802,41.97676,-72.70828,26,
31901.60371,31901,0,0,8,
31901.60373,31901,0,0,8,
31901.60381,31901,0,0,8,
31901.60383,31901,0,0,8,
31901.60391,31901,0,0,8,
31901.60393,31901,0,0,8,
31901.60412,31901,41.36846,-72.12119,8,
31901.60421,31901,0,0,8,
31901.60423,31901,0,0,8,
31901.60431,31901,0,0,8,
31901.60433,31901,0,0,8,
31901.60441,31901,0,0,8,
31901.60442,31901,0,0,8,
31901.60452,31901,0,0,8,
31901.60453,31901,0,0,8,
31901.60461,31901,0,0,8,
31901.60462,31901,0,0,8,
31901.60473,31901,0,0,8,
31901.60481,31901,0,0,8,
31901.60483,31901,0,0,8,
31901.61401,31901,41.80338,-72.53583,37-53-6-70-73-8,
31901.61403,31901,41.82362,-72.50296,37-53-6-70-73-8,
31901.61413,31901,41.816135,-72.50683000000001,37-53-6-70-73-8,true
31901.61421,31901,41.91904,-72.25946,37-53-6-70-73,
31901.61423,31901,41.86474,-72.35661,37-53-70-73-8,
31901.61431,31901,41.97708,-72.18216,37-53-6-70-73-8,
31901.61432,31901,41.96097,-72.19464,37-53-6-70-73-8,
31901.61433,31901,42.00878,-72.16323,37-53-70-73-8,
31901.61441,31901,42.02236,-72.14592,37-53-6-70-73-8,
31901.61443,31901,41.99686,-72.16805,37-53-6-70-73-8,
31901.61471,31901,41.49495,-72.0718,8,
31901.61472,31901,41.48391,-72.1046,8,
31901.61473,31901,41.50943,-72.11199,8,
31901.61481,31901,41.56519,-72.08914,8,
31901.61482,31901,41.51061,-72.09815,8,
31901.61491,31901,41.57515,-72.07268,8,
31901.61492,31901,41.53669,-72.0949,8,
31901.61493,31901,41.57336,-72.0869,8,
31901.61502,31901,41.57905,-71.99537,8,
31901.61503,31901,41.5848,-72.04666,8,
31901.61511,31901,41.59118,-71.9828,8,
31901.61512,31901,41.58839,-71.992,8,
31901.61522,31901,41.59224,-71.96851,8,
31901.61523,31901,41.62802,-71.9501,8,
31901.61531,31901,41.6215,-71.94397,8,
31901.61532,31901,41.61156,-71.94909,8,
31901.61541,31901,41.67887,-71.90942,8,
31901.61542,31901,41.66414,-71.91598,8,
31901.61551,31901,41.75537,-71.87742,8,
31901.61552,31901,41.71971,-71.89013,8,
31901.61561,31901,41.79004,-71.81647,8,
31901.61562,31901,41.78843,-71.8367,8,
31901.61771,31901,41.81674,-72.53235,37-53-6-70-73-8,
31901.61772,31901,41.803145,-72.55603500000001,37,true
31901.61773,31901,41.80467,-72.56334,37-53-6-70-73-8,
31901.61777,31901,41.475505,-71.964855,8,true
31901.61778,31901,41.47323,-71.95101,8,true
31901.61779,31901,41.4793,-71.96529,8,true
31901.62221,31901,41.49202,-72.09585,8,
